,Team,Offensive Efficiency,Effective Field Goal %,True Shooting %,Total Rebounding %,Block %,Assist/Turnover Ratio,Defensive Efficiency,Win %,Last 10 Rating,Strength of Schedule,Year
2727,Sac State,0.3466334164588529,0.38805970149253755,0.4015151515151518,0.44285714285714306,0.39772727272727276,0.29005751848808553,-0.44940476190476186,0.4293419633225458,0.38528896672504376,0.27941176470588236,2019
2728,Saint Louis,0.34413965087281806,0.338308457711443,0.31313131313131315,0.7857142857142856,0.5568181818181819,0.3097781429745275,-0.26488095238095255,0.6148867313915858,0.4903677758318739,0.5477941176470589,2019
2729,W Carolina,0.34413965087281806,0.6915422885572138,0.643939393939394,0.592857142857143,0.034090909090909116,0.06327033689400169,-0.7589285714285716,0.18338727076591152,0.31173380035026266,0.41911764705882354,2019
2730,Fla Atlantic,0.34413965087281806,0.40796019900497527,0.43434343434343425,0.6428571428571428,0.24999999999999994,0.23336072308956451,-0.3214285714285712,0.5415318230852212,0.5078809106830122,0.3970588235294118,2019
2731,Rutgers,0.34413965087281806,0.338308457711443,0.297979797979798,0.6785714285714284,0.5340909090909092,0.29498767460969605,-0.39583333333333304,0.48004314994606256,0.6392294220665499,0.7536764705882353,2019
2732,Albany,0.3416458852867832,0.44278606965174117,0.48232323232323226,0.4214285714285717,0.18181818181818182,0.2580115036976171,-0.49999999999999956,0.34519956850053934,0.38003502626970226,0.29411764705882354,2019
2733,Evansville,0.3416458852867832,0.5024875621890548,0.5454545454545454,0.23571428571428577,0.2613636363636364,0.2801972062448645,-0.5357142857142851,0.2686084142394822,0.3327495621716287,0.4632352941176471,2019
2734,La Salle,0.3416458852867832,0.4129353233830848,0.44191919191919204,0.378571428571429,0.3636363636363636,0.27115858668857856,-0.5297619047619042,0.3193096008629989,0.4921190893169877,0.5036764705882353,2019
2735,SIU Edward,0.3391521197007483,0.338308457711443,0.36111111111111116,0.33571428571428585,0.17045454545454547,0.24815119145439607,-0.7202380952380949,0.27939590075512405,0.21541155866900175,0.23897058823529413,2019
2736,W Michigan,0.3391521197007483,0.4477611940298507,0.4722222222222223,0.5285714285714289,0.15909090909090906,0.12982744453574363,-0.6636904761904763,0.23948220064724918,0.28896672504378285,0.42647058823529416,2019
2737,Fordham,0.3341645885286786,0.39303482587064664,0.35858585858585856,0.2928571428571427,0.35227272727272724,0.32785538208709947,-0.4375,0.3592233009708738,0.3257443082311734,0.3602941176470588,2019
2738,Princeton,0.3341645885286786,0.3631840796019903,0.4015151515151518,0.3928571428571428,0.15909090909090906,0.2267871815940838,-0.4107142857142856,0.627831715210356,0.4921190893169877,0.4338235294117647,2019
2739,Air Force,0.3316708229426437,0.5522388059701493,0.5126262626262625,0.4285714285714284,0.07954545454545453,0.3073130649137223,-0.5416666666666661,0.4163969795037756,0.4098073555166375,0.42647058823529416,2019
2740,Northwestern,0.3216957605985038,0.338308457711443,0.3686868686868685,0.3928571428571428,0.5909090909090908,0.5554642563681185,-0.29464285714285676,0.4228694714131607,0.5288966725043782,0.7573529411764706,2019
2741,Central Ark,0.31920199501246893,0.44278606965174117,0.46464646464646453,0.2142857142857144,0.39772727272727276,0.2867707477403452,-0.6636904761904763,0.30528586839266453,0.22066549912434325,0.2610294117647059,2019
2742,SE Louisiana,0.31920199501246893,0.48258706467661705,0.5151515151515151,0.6142857142857143,0.2386363636363637,0.19145439605587516,-0.4613095238095237,0.45846817691477887,0.44658493870402804,0.2720588235294118,2019
2743,Beth-Cook,0.3117206982543643,0.4179104477611939,0.3737373737373737,0.5428571428571427,0.3863636363636364,0.2522596548890715,-0.4077380952380949,0.4163969795037756,0.3450087565674256,0.16911764705882354,2019
2744,Ste F Austin,0.3117206982543643,0.4179104477611939,0.43181818181818166,0.3571428571428572,0.4886363636363637,0.0944946589975349,-0.5178571428571423,0.4293419633225458,0.2504378283712785,0.21323529411764708,2019
2745,TX-Arlington,0.3117206982543643,0.3233830845771144,0.38383838383838365,0.5785714285714287,0.3068181818181818,0.23829087921117503,-0.4255952380952377,0.46062567421790723,0.532399299474606,0.49264705882352944,2019
2746,Idaho,0.30922693266832946,0.5074626865671643,0.48737373737373746,0.23571428571428577,0.05681818181818182,0.24979457682826628,-0.8988095238095237,0.046386192017259985,0.07005253940455342,0.20220588235294118,2019
2747,Rob Morris,0.30922693266832946,0.42288557213930345,0.4267676767676769,0.4214285714285717,0.27272727272727276,0.2547247329498768,-0.4345238095238093,0.46062567421790723,0.2819614711033275,0.2426470588235294,2019
2748,S Car State,0.30922693266832946,0.31343283582089576,0.39646464646464663,0.44285714285714306,0.10227272727272724,0.13557929334428925,-0.7351190476190474,0.15318230852211434,0.15586690017513133,0.1470588235294118,2019
2749,Maryland BC,0.30922693266832946,0.44278606965174117,0.43181818181818166,0.3928571428571428,0.19318181818181812,0.3442892358258011,-0.32440476190476186,0.5598705501618123,0.43782837127845886,0.29411764705882354,2019
2750,Valparaiso,0.3067331670822946,0.46268656716417933,0.4545454545454546,0.4571428571428573,0.3068181818181818,0.29498767460969605,-0.4523809523809521,0.4228694714131607,0.37478108581436076,0.4558823529411765,2019
2751,TN State,0.3067331670822946,0.44278606965174117,0.4595959595959598,0.4071428571428575,0.24999999999999994,0.05341002465078065,-0.6696428571428572,0.23948220064724918,0.29947460595446584,0.2977941176470588,2019
2752,Wagner,0.2942643391521198,0.24875621890547261,0.31060606060606055,0.5571428571428574,0.5454545454545454,0.20870994248151192,-0.48214285714285676,0.4163969795037756,0.29422066549912435,0.25,2019
2753,Navy,0.28428927680798033,0.29850746268656714,0.3181818181818179,0.6642857142857146,0.10227272727272724,0.26787181594083814,-0.5803571428571428,0.34519956850053934,0.3222416812609457,0.35294117647058826,2019
2754,New Orleans,0.28428927680798033,0.37810945273631846,0.4065656565656566,0.3642857142857143,0.5681818181818183,0.21364009860312244,-0.38690476190476186,0.52319309600863,0.38178633975481613,0.20588235294117646,2019
2755,Mt St Marys,0.2793017456359106,0.383084577114428,0.38383838383838365,0.22142857142857153,0.37500000000000006,0.2251437962202137,-0.6666666666666665,0.19093851132686082,0.2539404553415061,0.23161764705882354,2019
2756,Ohio,0.27431421446384086,0.44278606965174117,0.38636363636363624,0.48571428571428577,0.4090909090909091,0.3064913722267872,-0.5357142857142851,0.4163969795037756,0.329246935201401,0.4852941176470588,2019
2757,Cal Poly,0.26433915211970094,0.35820895522388074,0.2904040404040402,0.23571428571428577,0.32954545454545453,0.257189811010682,-0.6785714285714284,0.14023732470334413,0.22066549912434325,0.2977941176470588,2019
2758,Savannah St,0.26433915211970094,0.4029850746268657,0.3510101010101012,0.128571428571429,0.2613636363636364,0.30402629416598187,-0.7380952380952377,0.3193096008629989,0.23817863397548159,0.1139705882352941,2019
2759,Morgan St,0.26433915211970094,0.1990049751243781,0.2474747474747474,0.2857142857142856,0.07954545454545453,0.2530813475760066,-0.49999999999999956,0.27508090614886727,0.19614711033274956,0.10661764705882354,2019
2760,TX-Pan Am,0.26184538653366607,0.2587064676616917,0.3257575757575757,0.20000000000000018,0.340909090909091,0.3442892358258011,-0.29464285714285676,0.517799352750809,0.46409807355516636,0.3860294117647059,2019
2761,St Peters,0.2593516209476312,0.40796019900497527,0.4444444444444442,0.5,0.8863636363636365,0.027937551355792956,-0.5505952380952381,0.2686084142394822,0.29071803852889666,0.3161764705882353,2019
2762,TX A&M-CC,0.25685785536159633,0.37810945273631846,0.3737373737373737,0.6071428571428572,0.3863636363636364,0.2267871815940838,-0.4345238095238093,0.27508090614886727,0.3134851138353765,0.2573529411764706,2019
2763,E Carolina,0.25436408977556146,0.3034825870646767,0.3333333333333335,0.37142857142857144,0.45454545454545464,0.2522596548890715,-0.4970238095238093,0.3592233009708738,0.2574430823117338,0.4007352941176471,2019
2764,Grambling St,0.25436408977556146,0.4328358208955225,0.4722222222222223,0.4571428571428573,0.6022727272727273,0.11175020542317177,-0.3303571428571428,0.4099244875943905,0.3415061295971979,0.17647058823529416,2019
2765,Incar Word,0.25436408977556146,0.527363184079602,0.6085858585858586,0.12142857142857144,0.05681818181818182,0.07477403451109293,-0.8660714285714279,0.049622437971952545,0.14535901926444833,0.13602941176470584,2019
2766,Alabama St,0.2518703241895266,0.32835820895522394,0.32070707070707094,0.3642857142857143,0.3636363636363636,0.08052588331963856,-0.5238095238095233,0.3818770226537217,0.26795096322241685,0.15073529411764708,2019
2767,Ark Pine Bl,0.2518703241895266,0.3980099502487562,0.4469696969696968,0.4142857142857146,0.35227272727272724,0.10271158586688584,-0.6101190476190474,0.3592233009708738,0.23817863397548159,0.2095588235294118,2019
2768,UC Davis,0.24937655860349173,0.427860696517413,0.43181818181818166,0.2142857142857144,0.13636363636363635,0.22350041084634348,-0.48511904761904745,0.30528586839266453,0.4203152364273205,0.42647058823529416,2019
2769,Stetson,0.24937655860349173,0.26368159203980124,0.23989898989899006,0.23571428571428577,0.24999999999999994,0.35579293344289226,-0.7440476190476186,0.15318230852211434,0.2556917688266199,0.22426470588235292,2019
2770,Middle Tenn,0.24189526184538712,0.3532338308457712,0.345959595959596,0.5714285714285712,0.21590909090909088,0.06327033689400169,-0.6130952380952377,0.25026968716289105,0.4238178633975482,0.474264705882353,2019
2771,SC Upstate,0.2394014962593518,0.3731343283582089,0.36111111111111116,0.1714285714285717,0.32954545454545453,0.29416598192276094,-0.6755952380952381,0.07982740021574974,0.15586690017513133,0.21323529411764708,2019
2772,GA Tech,0.22693266832917747,0.4179104477611939,0.43686868686868685,0.3642857142857143,0.7613636363636365,0.256368118323747,-0.2857142857142856,0.4066882416396979,0.4816112084063047,0.7132352941176471,2019
2773,Binghamton,0.22693266832917747,0.43781094527363207,0.36363636363636376,0.10000000000000053,0.5909090909090908,0.11339359079704187,-0.6607142857142851,0.19956850053937433,0.22942206654991243,0.24632352941176472,2019
2774,Geo Wshgtn,0.21945137157107286,0.3432835820895521,0.3510101010101012,0.2785714285714289,0.29545454545454547,0.2308956450287593,-0.5654761904761902,0.2686084142394822,0.3274956217162872,0.47794117647058826,2019
2775,Southern,0.21945137157107286,0.40796019900497527,0.39646464646464663,0.34285714285714297,0.27272727272727276,0.08874281018898939,-0.6755952380952381,0.11974110032362459,0.16287215411558664,0.15441176470588236,2019
2776,Maine,0.2044887780548632,0.44278606965174117,0.38383838383838365,0.3857142857142861,0.39772727272727276,0.33278553820871,-0.6607142857142851,0.11434735706580365,0.2609457092819615,0.34191176470588236,2019
2777,Portland,0.2044887780548632,0.3631840796019903,0.38636363636363624,0.128571428571429,0.5,0.21117502054231713,-0.6607142857142851,0.15318230852211434,0.26795096322241685,0.35294117647058826,2019
2778,N Alabama,0.2044887780548632,0.24875621890547261,0.2525252525252526,0.3857142857142861,0.17045454545454547,0.12818405916187353,-0.583333333333333,0.23948220064724918,0.30823117338003503,0.28308823529411764,2019
2779,Tulane,0.19451371571072373,0.34825870646766166,0.36111111111111116,0.37142857142857144,0.3636363636363636,0.275267050123254,-0.6190476190476186,0.11974110032362459,0.2626970227670753,0.48897058823529416,2019
2780,Florida A&M,0.18952618453865355,0.5024875621890548,0.4242424242424243,0.3142857142857145,0.4886363636363637,0.11585866885784718,-0.4166666666666665,0.3193096008629989,0.29947460595446584,0.17279411764705882,2019
2781,Monmouth,0.18204488778054895,0.23880597014925398,0.297979797979798,0.4500000000000002,0.3181818181818182,0.13393590797041904,-0.47619047619047583,0.3193096008629989,0.30472854640980734,0.4007352941176471,2019
2782,Charlotte,0.17456359102244434,0.39303482587064664,0.452020202020202,0.33571428571428585,0.4318181818181818,0.062448644207066584,-0.5505952380952381,0.209277238403452,0.3064798598949212,0.4375,2019
2783,Wyoming,0.17456359102244434,0.4179104477611939,0.4747474747474745,0.08571428571428585,0.21590909090909088,0.07806080525883324,-0.6369047619047614,0.15965480043149946,0.28546409807355516,0.4227941176470589,2019
2784,TX El Paso,0.15461346633416495,0.3233830845771144,0.345959595959596,0.5428571428571427,0.29545454545454547,0.041906327033689406,-0.39583333333333304,0.2297734627831715,0.30472854640980734,0.35294117647058826,2019
2785,San Jose St,0.15461346633416495,0.3084577114427862,0.30303030303030276,0.4571428571428573,0.034090909090909116,0.20953163516844703,-0.7678571428571423,0.08414239482200647,0.169877408056042,0.35294117647058826,2019
2786,NW State,0.1496259351620952,0.25373134328358216,0.26515151515151514,0.23571428571428577,0.5113636363636365,0.07395234182415783,-0.5744047619047619,0.30528586839266453,0.23467600700525393,0.15441176470588236,2019
2787,Manhattan,0.13715710723192043,0.3980099502487562,0.32070707070707094,0.4071428571428575,0.29545454545454547,0.11421528348397697,-0.40476190476190466,0.3063646170442287,0.3274956217162872,0.3125,2019
2788,TN Tech,0.12967581047381582,0.29850746268656714,0.2828282828282829,0.2857142857142856,0.5,0.11339359079704187,-0.6071428571428568,0.15318230852211434,0.2556917688266199,0.24632352941176472,2019
2789,Jackson St,0.12967581047381582,0.20398009950248763,0.1919191919191916,0.4642857142857144,0.5681818181818183,0.13804437140509457,-0.4166666666666665,0.30528586839266453,0.22942206654991243,0.16544117647058826,2019
2790,Alcorn State,0.12468827930174609,0.26368159203980124,0.25,0.3642857142857143,0.45454545454545464,0.12571898110106822,-0.5952380952380949,0.24163969795037754,0.19089316987740806,0.0,2019
2791,NC-Asheville,0.1197007481296759,0.2935323383084576,0.31565656565656575,0.15714285714285747,0.3068181818181818,0.04601479046836493,-0.8660714285714279,0.043149946062567425,0.20665499124343256,0.2095588235294118,2019
2792,Alab A&M,0.11720698254364104,0.3084577114427862,0.25,0.24285714285714333,0.05681818181818182,0.15612161051766643,-0.5654761904761902,0.15318230852211434,0.16637478108581438,0.16911764705882354,2019
2793,Miss Val St,0.1122194513715713,0.10447761194029859,0.12878787878787845,0.2142857142857144,0.11363636363636365,0.21774856203779785,-0.7470238095238098,0.11434735706580365,0.1576182136602452,0.1470588235294118,2019
2794,Coppin State,0.09226932668329191,0.2587064676616917,0.2727272727272725,0.35000000000000053,0.340909090909091,0.0,-0.5922619047619047,0.18338727076591152,0.19089316987740806,0.1580882352941177,2019
2795,Kennesaw St,0.059850374064838174,0.014925373134328623,0.05555555555555536,0.3071428571428574,0.3863636363636364,0.1725554642563682,-0.6785714285714284,0.07551240560949299,0.20665499124343256,0.2683823529411765,2019
2796,N Hampshire,0.037406483790523914,0.17412935323383083,0.10606060606060597,0.18571428571428594,0.11363636363636365,0.2580115036976171,-0.6130952380952377,0.046386192017259985,0.14535901926444833,0.22426470588235292,2019
2797,Chicago St,0.009975062344139918,0.2189054726368158,0.2424242424242422,0.0642857142857145,0.09090909090909094,0.0944946589975349,-1.0,0.0,0.0,0.2095588235294118,2019
2798,Maryland ES,0.004987531172070181,0.13930348258706493,0.13888888888888884,0.03571428571428559,0.15909090909090906,0.1766639276910436,-0.7797619047619047,0.07982740021574974,0.10157618213660241,0.0845588235294118,2019
2799,Delaware St,0.0,0.0,0.0,0.2071428571428573,0.13636363636363635,0.14133114215283488,-0.6964285714285712,0.09492988133764832,0.07705779334500873,0.02941176470588236,2019
2800,Gonzaga,1.0000000000000002,1.0,1.0,0.8826530612244898,0.3456790123456791,0.6716101694915255,-0.16187989556135784,1.0,0.9999999999999998,0.8768115942028986,2021
2801,Baylor,0.9395248380129588,0.8250000000000002,0.7759999999999998,0.7806122448979589,0.6172839506172839,0.6292372881355932,-0.12010443864229803,0.947,0.9358372456964005,0.927536231884058,2021
2802,Iowa,0.920086393088553,0.6949999999999998,0.6933333333333334,0.7142857142857144,0.5308641975308642,1.0,-0.42036553524804177,0.72,0.8810641627543034,1.0,2021
2803,Colgate,0.8812095032397409,0.7849999999999997,0.7920000000000003,0.7653061224489797,0.40740740740740744,0.7740112994350283,-0.18798955613577029,0.917,0.7214397496087636,0.36231884057971014,2021
2804,Villanova,0.822894168466523,0.6200000000000001,0.658666666666667,0.6785714285714284,0.07407407407407407,0.7761299435028248,-0.3942558746736293,0.79,0.812206572769953,0.8876811594202898,2021
2805,Drake,0.8164146868250539,0.7000000000000002,0.6613333333333333,0.8214285714285716,0.3950617283950617,0.5063559322033899,-0.26631853785900805,0.88,0.6212832550860719,0.5362318840579711,2021
2806,Belmont,0.8142548596112313,0.7849999999999997,0.7786666666666671,0.6479591836734695,0.28395061728395066,0.6878531073446328,-0.2610966057441253,0.885,0.6744913928012519,0.36231884057971014,2021
2807,Michigan,0.8142548596112313,0.77,0.7920000000000003,0.9183673469387754,0.6913580246913581,0.5656779661016951,-0.22976501305483055,0.947,0.9937402190923317,0.963768115942029,2021
2808,Toledo,0.8099352051835857,0.6699999999999999,0.690666666666667,0.6377551020408165,0.2222222222222222,0.6348870056497176,-0.3681462140992169,0.76,0.7198748043818466,0.5942028985507246,2021
2809,Ohio State,0.8034557235421167,0.6200000000000001,0.6960000000000002,0.7346938775510203,0.4320987654320987,0.4569209039548023,-0.4438642297650133,0.72,0.8654147104851329,0.9746376811594204,2021
2810,Houston,0.8034557235421167,0.4849999999999999,0.5066666666666668,0.9030612244897962,0.8641975308641976,0.44915254237288144,-0.023498694516971508,0.864,0.9405320813771516,0.75,2021
2811,Liberty,0.8012958963282941,0.8199999999999998,0.8159999999999998,0.6989795918367347,0.33333333333333326,0.6412429378531075,-0.27154046997389036,0.762,0.6369327073552424,0.4057971014492754,2021
2812,Wright State,0.7991360691144711,0.665,0.6720000000000002,0.9234693877551021,0.4444444444444444,0.46610169491525427,-0.1749347258485643,0.783,0.7151799687010953,0.41666666666666663,2021
2813,Weber State,0.7948164146868251,0.8199999999999998,0.8720000000000003,0.6785714285714284,0.3950617283950617,0.4272598870056497,-0.37075718015665826,0.722,0.6291079812206573,0.3913043478260869,2021
2814,LSU,0.7775377969762418,0.6099999999999999,0.6480000000000001,0.6071428571428572,0.28395061728395066,0.3375706214689265,-0.4490861618798956,0.636,0.7245696400625977,0.8731884057971014,2021
2815,Virginia,0.7710583153347736,0.7749999999999999,0.7759999999999998,0.7193877551020407,0.6913580246913581,0.6334745762711864,-0.34203655352480444,0.714,0.7730829420970265,0.8913043478260869,2021
2816,S Utah,0.7710583153347736,0.5699999999999998,0.6400000000000001,0.8163265306122449,0.28395061728395066,0.39548022598870064,-0.4778067885117494,0.8,0.6604068857589983,0.31159420289855067,2021
2817,Florida St,0.7688984881209502,0.645,0.6640000000000001,0.8061224489795915,0.8271604938271606,0.3940677966101695,-0.3342036553524803,0.778,0.8607198748043817,0.8913043478260869,2021
2818,Illinois,0.7667386609071276,0.75,0.7440000000000002,0.9693877551020407,0.33333333333333326,0.4583333333333333,-0.25326370757180205,0.75,0.8810641627543034,0.9746376811594204,2021
2819,Detroit,0.762419006479482,0.6800000000000002,0.7040000000000002,0.5867346938775508,0.2592592592592593,0.47740112994350287,-0.5718015665796345,0.571,0.6056338028169014,0.41304347826086957,2021
2820,E Washingtn,0.758099352051836,0.685,0.7440000000000002,0.6377551020408165,0.2962962962962963,0.4985875706214689,-0.4125326370757181,0.647,0.6572769953051643,0.4963768115942029,2021
2821,Bellarmine,0.7537796976241904,0.7200000000000002,0.7280000000000002,0.6122448979591835,0.2222222222222222,0.5324858757062148,-0.4778067885117494,0.647,0.5946791862284819,0.32608695652173914,2021
2822,Ohio,0.7537796976241904,0.7050000000000001,0.6853333333333333,0.6428571428571428,0.20987654320987653,0.6348870056497176,-0.4516971279373365,0.632,0.6400625978090766,0.5289855072463768,2021
2823,Furman,0.7451403887688988,0.77,0.7440000000000002,0.6326530612244898,0.49382716049382713,0.4901129943502824,-0.35509138381201044,0.619,0.6275430359937402,0.5181159420289855,2021
2824,S Dakota St,0.7429805615550757,0.77,0.7786666666666671,0.7193877551020407,0.3580246913580247,0.3651129943502826,-0.45953002610966065,0.7,0.6150234741784036,0.5253623188405797,2021
2825,Davidson,0.7365010799136071,0.7149999999999999,0.666666666666667,0.8010204081632653,0.3950617283950617,0.5197740112994349,-0.39164490861618795,0.611,0.7261345852895148,0.6811594202898551,2021
2826,Creighton,0.7365010799136071,0.7749999999999999,0.7093333333333334,0.5816326530612246,0.49382716049382713,0.603813559322034,-0.28720626631853774,0.739,0.8028169014084505,0.8768115942028986,2021
2827,Saint Louis,0.7257019438444925,0.5500000000000003,0.528,0.9540816326530615,0.49382716049382713,0.6490112994350283,-0.21409921671018317,0.706,0.6932707355242566,0.6920289855072463,2021
2828,Colorado,0.7213822894168465,0.565,0.6373333333333338,0.75,0.3827160493827161,0.46610169491525427,-0.21932114882506548,0.731,0.8200312989045382,0.8442028985507246,2021
2829,Loyola-Chi,0.7192224622030239,0.7349999999999999,0.7333333333333334,0.7908163265306123,0.2716049382716049,0.5063559322033899,-0.04699738903394257,0.826,0.7652582159624413,0.6304347826086957,2021
2830,Marshall,0.7149028077753783,0.7050000000000001,0.6773333333333338,0.5306122448979593,0.7530864197530864,0.5437853107344632,-0.3446475195822454,0.684,0.6744913928012519,0.6195652173913043,2021
2831,Arkansas,0.7105831533477323,0.48999999999999977,0.5226666666666668,0.7704081632653064,0.8148148148148147,0.4230225988700565,-0.19321148825065304,0.792,0.8763693270735522,0.8586956521739131,2021
2832,Duke,0.7084233261339092,0.645,0.5946666666666669,0.693877551020408,0.7777777777777779,0.4766949152542373,-0.4516971279373365,0.55,0.8215962441314553,0.8695652173913044,2021
2833,Notre Dame,0.7084233261339092,0.6949999999999998,0.6960000000000002,0.5051020408163263,0.4691358024691359,0.6574858757062148,-0.6135770234986944,0.409,0.7558685446009389,0.8913043478260869,2021
2834,Buffalo,0.7084233261339092,0.5249999999999999,0.4853333333333336,0.8673469387755102,0.5061728395061729,0.4251412429378531,-0.2767624020887727,0.611,0.7402190923317683,0.5253623188405797,2021
2835,San Diego St,0.7062634989200867,0.605,0.6053333333333337,0.795918367346939,0.4320987654320987,0.43502824858757067,-0.10443864229765021,0.818,0.8638497652582159,0.7210144927536232,2021
2836,BYU,0.7062634989200867,0.71,0.698666666666667,0.852040816326531,0.33333333333333326,0.4548022598870057,-0.255874673629243,0.783,0.8169014084507041,0.786231884057971,2021
2837,Arizona,0.7041036717062636,0.4700000000000002,0.536,0.8928571428571428,0.6172839506172839,0.5077683615819208,-0.32375979112271525,0.68,0.7167449139280124,0.8007246376811594,2021
2838,St Bonavent,0.7019438444924406,0.5150000000000001,0.52,0.7653061224489797,0.4814814814814815,0.530367231638418,-0.20104438642297673,0.813,0.8043818466353676,0.7246376811594203,2021
2839,Richmond,0.6997840172786176,0.6349999999999998,0.6453333333333338,0.39285714285714324,0.2222222222222222,0.6483050847457628,-0.41775456919060083,0.667,0.7057902973395931,0.75,2021
2840,Akron,0.697624190064795,0.585,0.6133333333333333,0.7142857142857144,0.45679012345679015,0.3403954802259887,-0.43080939947780683,0.667,0.624413145539906,0.5108695652173914,2021
2841,Kent State,0.693304535637149,0.52,0.552,0.8163265306122449,0.4320987654320987,0.3495762711864407,-0.3812010443864229,0.7,0.5884194053208137,0.5362318840579711,2021
2842,Boise State,0.693304535637149,0.5550000000000002,0.5920000000000001,0.7295918367346936,0.32098765432098764,0.4498587570621469,-0.22715404699738917,0.739,0.6697965571205007,0.7028985507246377,2021
2843,UCLA,0.693304535637149,0.5300000000000002,0.5493333333333332,0.7857142857142856,0.3086419753086419,0.4851694915254237,-0.3812010443864229,0.739,0.7120500782472613,0.8405797101449275,2021
2844,GA Tech,0.693304535637149,0.6499999999999999,0.6400000000000001,0.4642857142857144,0.4814814814814815,0.6362994350282487,-0.39164490861618795,0.619,0.7996870109546165,0.8768115942028986,2021
2845,Ste F Austin,0.6889848812095034,0.7349999999999999,0.7253333333333334,0.8775510204081636,0.5185185185185185,0.24505649717514127,-0.3368146214099217,0.733,0.5946791862284819,0.2717391304347826,2021
2846,Oral Roberts,0.6889848812095034,0.6099999999999999,0.6560000000000001,0.4234693877551021,0.5061728395061729,0.2817796610169491,-0.5404699738903394,0.5,0.5774647887323943,0.4528985507246377,2021
2847,UCSB,0.6889848812095034,0.6099999999999999,0.650666666666667,0.704081632653061,0.40740740740740744,0.5501412429378532,-0.22976501305483055,0.79,0.6917057902973395,0.4855072463768116,2021
2848,Cal Baptist,0.6868250539956804,0.6300000000000003,0.650666666666667,0.6734693877551021,0.20987654320987653,0.41737288135593215,-0.5587467362924285,0.5,0.4992175273865414,0.2608695652173913,2021
2849,Vermont,0.6846652267818578,0.625,0.6800000000000002,0.7806122448979589,0.32098765432098764,0.4004237288135593,-0.17754569190600566,0.714,0.6651017214397495,0.3442028985507246,2021
2850,USC,0.6825053995680344,0.52,0.4986666666666668,0.8826530612244898,0.8148148148148147,0.37076271186440685,-0.22454308093994824,0.76,0.7981220657276994,0.8297101449275363,2021
2851,W Virginia,0.6825053995680344,0.395,0.4320000000000004,0.7295918367346936,0.2962962962962963,0.4300847457627119,-0.35248041775456906,0.739,0.8388106416275429,0.9492753623188406,2021
2852,Winthrop,0.6803455723542118,0.5699999999999998,0.5626666666666669,0.9234693877551021,0.2716049382716049,0.3220338983050847,-0.19582245430809442,0.952,0.596244131455399,0.3442028985507246,2021
2853,Bowling Grn,0.6738660907127427,0.3849999999999998,0.4079999999999999,0.5714285714285716,0.14814814814814808,0.48658192090395486,-0.4569190600522193,0.591,0.5586854460093896,0.5543478260869565,2021
2854,Xavier,0.6717062634989202,0.6099999999999999,0.5706666666666669,0.6581632653061225,0.5802469135802469,0.7337570621468927,-0.34203655352480444,0.722,0.7089201877934271,0.8188405797101449,2021
2855,Lafayette,0.6673866090712746,0.45999999999999996,0.5226666666666668,0.5051020408163263,0.4320987654320987,0.6334745762711864,-0.5013054830287209,0.643,0.4256651017214397,0.286231884057971,2021
2856,Missouri St,0.6673866090712746,0.6800000000000002,0.698666666666667,0.7653061224489797,0.32098765432098764,0.35028248587570615,-0.3603133159268932,0.7,0.6306729264475742,0.5362318840579711,2021
2857,Oklahoma,0.6673866090712746,0.48,0.4933333333333336,0.6224489795918369,0.41975308641975306,0.4724576271186441,-0.3054830287206265,0.667,0.7840375586854459,0.9094202898550725,2021
2858,South Dakota,0.6673866090712746,0.5699999999999998,0.6293333333333333,0.6173469387755102,0.2716049382716049,0.5007062146892656,-0.49086161879895585,0.546,0.5508607198748043,0.4528985507246377,2021
2859,VA Military,0.6630669546436285,0.6499999999999999,0.6746666666666665,0.6224489795918369,0.32098765432098764,0.40889830508474573,-0.5169712793733683,0.45,0.6150234741784036,0.4420289855072464,2021
2860,Oregon,0.6630669546436285,0.5800000000000001,0.5466666666666669,0.6632653061224492,0.5925925925925927,0.3827683615819209,-0.3002610966057442,0.762,0.7214397496087636,0.8152173913043479,2021
2861,VA Tech,0.6609071274298055,0.565,0.5653333333333337,0.760204081632653,0.654320987654321,0.4569209039548023,-0.27154046997389036,0.75,0.7668231611893583,0.8007246376811594,2021
2862,Wyoming,0.6609071274298055,0.5800000000000001,0.5973333333333337,0.4387755102040818,0.19753086419753085,0.45338983050847464,-0.5483028720626635,0.571,0.5665101721439749,0.4927536231884058,2021
2863,Murray St,0.6609071274298055,0.7050000000000001,0.650666666666667,0.6785714285714284,0.45679012345679015,0.4477401129943503,-0.3342036553524803,0.478,0.5884194053208137,0.3442028985507246,2021
2864,Texas Tech,0.6565874730021599,0.3900000000000001,0.4533333333333336,0.7142857142857144,0.7160493827160495,0.40677966101694923,-0.1749347258485643,0.652,0.7981220657276994,0.927536231884058,2021
2865,Miami (OH),0.6565874730021599,0.4750000000000001,0.488,0.5969387755102042,0.2592592592592593,0.3672316384180791,-0.5326370757180157,0.5,0.5258215962441314,0.4782608695652174,2021
2866,Mercer,0.6565874730021599,0.69,0.6640000000000001,0.6377551020408165,0.3456790123456791,0.4781073446327683,-0.4804177545691908,0.546,0.5665101721439749,0.46739130434782605,2021
2867,Drexel,0.6522678185745139,0.6099999999999999,0.6400000000000001,0.7653061224489797,0.32098765432098764,0.43785310734463284,-0.37597911227154057,0.563,0.5727699530516431,0.42391304347826086,2021
