,Team,Strength of Schedule,Year
3788,Manhattan,0.25110132158590304,2023
3789,Milwaukee,0.25110132158590304,2023
3790,Elon,0.25110132158590304,2023
3791,UMass Lowell,0.24669603524229075,2023
3792,Robert Morris,0.24669603524229075,2023
3793,Boston U,0.24669603524229075,2023
3794,UMBC,0.24669603524229075,2023
3795,VMI,0.24669603524229075,2023
3796,High Point,0.24669603524229075,2023
3797,Saint Peter's,0.24669603524229075,2023
3798,Arkansas St,0.24229074889867838,2023
3799,NC A&T,0.24229074889867838,2023
3800,Austin Peay,0.24229074889867838,2023
3801,Kansas City,0.24229074889867838,2023
3802,North Dakota,0.24229074889867838,2023
3803,Stony Brook,0.23788546255506607,2023
3804,Chicago St,0.23788546255506607,2023
3805,Hampton,0.23788546255506607,2023
3806,NJIT,0.23788546255506607,2023
3807,Marist,0.23348017621145373,2023
3808,NW State,0.23348017621145373,2023
3809,Southern,0.23348017621145373,2023
3810,Howard,0.22907488986784139,2023
3811,Lehigh,0.22907488986784139,2023
3812,Idaho,0.22907488986784139,2023
3813,Miss Valley St,0.22466960352422907,2023
3814,Grambling,0.22466960352422907,2023
3815,American,0.22466960352422907,2023
3816,Albany,0.22466960352422907,2023
3817,Norfolk St,0.22026431718061673,2023
3818,Presbyterian,0.22026431718061673,2023
3819,Maryland ES,0.22026431718061673,2023
3820,SE Missouri St,0.21585903083700442,2023
3821,New Hampshire,0.21585903083700442,2023
3822,Bucknell,0.21585903083700442,2023
3823,Columbia,0.21145374449339205,2023
3824,Prairie View,0.21145374449339205,2023
3825,Binghamton,0.21145374449339205,2023
3826,Texas So,0.20704845814977973,2023
3827,W Illinois,0.20704845814977973,2023
3828,Nicholls,0.20264317180616742,2023
3829,Army,0.19823788546255505,2023
3830,Loyola MD,0.18942731277533037,2023
3831,Morehead St,0.18942731277533037,2023
3832,SIU Edward,0.18942731277533037,2023
3833,E Texas A&M,0.18502202643171806,2023
3834,S Indiana,0.18061674008810574,2023
3835,SE Louisiana,0.17621145374449337,2023
3836,Morgan St,0.17180616740088106,2023
3837,Tenn Tech,0.17180616740088106,2023
3838,Holy Cross,0.17180616740088106,2023
3839,Denver,0.17180616740088106,2023
3840,Little Rock,0.16299559471365638,2023
3841,McNeese,0.15859030837004406,2023
3842,UT Martin,0.145374449339207,2023
3843,Texas A&M-CC,0.145374449339207,2023
3844,Stonehill,0.145374449339207,2023
3845,Merrimack,0.145374449339207,2023
3846,Alabama St,0.1409691629955947,2023
3847,C Connecticut,0.13656387665198239,2023
3848,Delaware St,0.13215859030837002,2023
3849,E Illinois,0.12334801762114533,2023
3850,Florida A&M,0.11894273127753302,2023
3851,Lindenwood,0.11894273127753302,2023
3852,AR-Pine Bluff,0.1145374449339207,2023
3853,IU Indy,0.1101321585903084,2023
3854,Bethune,0.09251101321585903,2023
3855,St Francis PA,0.09251101321585903,2023
3856,Tennessee St,0.08810572687224671,2023
3857,Alabama A&M,0.08810572687224671,2023
3858,Wagner,0.08370044052863429,2023
3859,Sacred Heart,0.07929515418502198,2023
3860,F Dickinson,0.07488986784140966,2023
3861,New Orleans,0.06607929515418504,2023
3862,Hou Christian,0.03964757709251093,2023
3863,Incarnate Word,0.03524229074889862,2023
3864,LIU,0.026431718061673992,2023
3865,Lamar,0.01762114537444931,2023
3866,St Fran (NY),0.0,2023
3867,Hartford,0.0,2023
3868,Purdue,1.0,2024
3869,Alabama,0.9912280701754385,2024
3870,Houston,0.9649122807017543,2024
3871,Arizona,0.9517543859649122,2024
3872,Baylor,0.9473684210526314,2024
3873,Tennessee,0.9473684210526314,2024
3874,Kansas,0.9342105263157894,2024
3875,UConn,0.9298245614035088,2024
3876,Marquette,0.9298245614035088,2024
3877,Wisconsin,0.9210526315789473,2024
3878,Iowa St,0.9122807017543859,2024
3879,Creighton,0.9035087719298245,2024
3880,Michigan St,0.8991228070175438,2024
3881,North Carolina,0.8991228070175438,2024
3882,Auburn,0.894736842105263,2024
3883,Illinois,0.8903508771929824,2024
3884,Texas,0.8859649122807017,2024
3885,St John's,0.881578947368421,2024
3886,BYU,0.8771929824561403,2024
3887,Xavier,0.8728070175438596,2024
3888,Villanova,0.8728070175438596,2024
3889,Iowa,0.8640350877192982,2024
3890,Kentucky,0.8640350877192982,2024
3891,Michigan,0.8596491228070174,2024
3892,Utah,0.8552631578947367,2024
3893,TCU,0.8552631578947367,2024
3894,Oklahoma,0.8508771929824561,2024
3895,Texas A&M,0.8464912280701754,2024
3896,Duke,0.8421052631578947,2024
3897,Texas Tech,0.8421052631578947,2024
3898,Cincinnati,0.837719298245614,2024
3899,Clemson,0.837719298245614,2024
3900,Florida,0.8333333333333333,2024
3901,Butler,0.8333333333333333,2024
3902,Maryland,0.8289473684210527,2024
3903,Mississippi St,0.8289473684210527,2024
3904,Northwestern,0.8201754385964912,2024
3905,Kansas St,0.8157894736842104,2024
3906,Ohio St,0.8157894736842104,2024
3907,Seton Hall,0.8114035087719298,2024
3908,Nebraska,0.8114035087719298,2024
3909,Providence,0.8070175438596491,2024
3910,Rutgers,0.8070175438596491,2024
3911,Virginia Tech,0.8026315789473684,2024
3912,Colorado,0.7982456140350876,2024
3913,Indiana,0.7894736842105263,2024
3914,Wake Forest,0.7894736842105263,2024
3915,Washington,0.7894736842105263,2024
3916,USC,0.7850877192982455,2024
3917,San Diego St,0.7850877192982455,2024
3918,West Virginia,0.7763157894736842,2024
3919,UCF,0.7719298245614035,2024
3920,Miami,0.7719298245614035,2024
3921,Arizona St,0.7719298245614035,2024
3922,Washington St,0.7675438596491228,2024
3923,Penn St,0.7675438596491228,2024
3924,Florida St,0.7675438596491228,2024
3925,LSU,0.7587719298245614,2024
3926,Mississippi,0.7543859649122806,2024
3927,Colorado St,0.7543859649122806,2024
3928,Oregon,0.75,2024
3929,Georgia,0.75,2024
3930,Pittsburgh,0.7456140350877192,2024
3931,Syracuse,0.7456140350877192,2024
3932,UCLA,0.7412280701754386,2024
3933,Virginia,0.7368421052631579,2024
3934,Georgia Tech,0.7368421052631579,2024
3935,Arkansas,0.7368421052631579,2024
3936,Gonzaga,0.7324561403508771,2024
3937,Minnesota,0.7324561403508771,2024
3938,Oklahoma St,0.7236842105263157,2024
3939,Missouri,0.7192982456140351,2024
3940,Stanford,0.7192982456140351,2024
3941,South Carolina,0.7192982456140351,2024
3942,California,0.7149122807017544,2024
3943,NC State,0.7149122807017544,2024
3944,Boise St,0.7105263157894737,2024
3945,Dayton,0.6973684210526315,2024
3946,Florida Atlantic,0.6929824561403508,2024
3947,Boston College,0.6842105263157894,2024
3948,Nevada,0.6754385964912281,2024
3949,New Mexico,0.6710526315789473,2024
3950,Oregon St,0.6710526315789473,2024
3951,Saint Mary's,0.6666666666666666,2024
3952,Notre Dame,0.6666666666666666,2024
3953,Utah St,0.6622807017543859,2024
3954,Memphis,0.6622807017543859,2024
3955,Vanderbilt,0.6622807017543859,2024
3956,UNLV,0.6578947368421052,2024
3957,SMU,0.6271929824561403,2024
3958,Louisville,0.6271929824561403,2024
3959,Georgetown,0.618421052631579,2024
3960,DePaul,0.6140350877192982,2024
3961,St Bonaventure,0.5921052631578947,2024
3962,N Texas,0.587719298245614,2024
3963,Richmond,0.5701754385964912,2024
3964,VCU,0.5657894736842105,2024
3965,Duquesne,0.5570175438596491,2024
3966,Indiana St,0.5570175438596491,2024
3967,San Francisco,0.5526315789473684,2024
3968,Charlotte,0.5482456140350876,2024
3969,Santa Clara,0.5482456140350876,2024
3970,UAB,0.5482456140350876,2024
3971,Davidson,0.5482456140350876,2024
3972,Wichita St,0.5438596491228069,2024
3973,Yale,0.5438596491228069,2024
3974,Wyoming,0.5307017543859649,2024
3975,N Iowa,0.5307017543859649,2024
3976,Bradley,0.5219298245614035,2024
3977,Saint Joseph's,0.5219298245614035,2024
3978,Loyola Chi,0.5175438596491228,2024
3979,Drake,0.5175438596491228,2024
3980,Saint Louis,0.513157894736842,2024
3981,George Mason,0.513157894736842,2024
3982,Belmont,0.5043859649122807,2024
3983,Tulane,0.5043859649122807,2024
3984,UC Irvine,0.5,2024
3985,UMass,0.4956140350877193,2024
3986,Rhode Island,0.48684210526315785,2024
3987,S Florida,0.48245614035087714,2024
3988,Princeton,0.4780701754385965,2024
3989,Missouri St,0.4780701754385965,2024
3990,Fresno St,0.47368421052631576,2024
3991,Murray St,0.4649122807017544,2024
3992,Loyola Mymt,0.4649122807017544,2024
3993,Temple,0.4649122807017544,2024
3994,Louisiana Tech,0.4605263157894737,2024
3995,Akron,0.4605263157894737,2024
3996,S Illinois,0.45614035087719296,2024
3997,San Jose St,0.45614035087719296,2024
3998,Liberty,0.45614035087719296,2024
3999,Oakland,0.45175438596491224,2024
4000,Toledo,0.45175438596491224,2024
4001,Grand Canyon,0.4473684210526315,2024
4002,Fordham,0.4473684210526315,2024
4003,Hofstra,0.43421052631578944,2024
4004,UT Arlington,0.4298245614035088,2024
4005,E Washington,0.4298245614035088,2024
4006,Rice,0.42543859649122806,2024
4007,Utah Valley,0.42543859649122806,2024
4008,Arkansas St,0.42105263157894735,2024
4009,La Salle,0.42105263157894735,2024
4010,App State,0.42105263157894735,2024
4011,Illinois St,0.42105263157894735,2024
4012,Sam Houston,0.42105263157894735,2024
4013,Illinois Chicago,0.42105263157894735,2024
4014,J Madison,0.41666666666666663,2024
4015,Drexel,0.41666666666666663,2024
4016,NC Wilmington,0.4122807017543859,2024
4017,Louisiana,0.4122807017543859,2024
4018,E Carolina,0.40789473684210525,2024
4019,Cornell,0.40789473684210525,2024
4020,Tarleton St,0.40789473684210525,2024
4021,Brown,0.40789473684210525,2024
4022,Charleston,0.40350877192982454,2024
4023,Seattle,0.3991228070175438,2024
4024,Texas St,0.39473684210526316,2024
4025,Pepperdine,0.39473684210526316,2024
4026,Vermont,0.39035087719298245,2024
4027,Penn,0.39035087719298245,2024
4028,Evansville,0.38596491228070173,2024
4029,Air Force,0.38596491228070173,2024
4030,Abl Christian,0.38596491228070173,2024
4031,Furman,0.381578947368421,2024
4032,UCSD,0.381578947368421,2024
4033,NC Greensboro,0.381578947368421,2024
4034,Towson,0.381578947368421,2024
4035,Bryant,0.381578947368421,2024
4036,Marshall,0.381578947368421,2024
4037,Samford,0.381578947368421,2024
4038,Old Dominion,0.3771929824561403,2024
4039,SF Austin,0.3771929824561403,2024
4040,Gardner-Webb,0.37280701754385964,2024
4041,Kent St,0.3684210526315789,2024
4042,Monmouth,0.3684210526315789,2024
4043,Wofford,0.3684210526315789,2024
4044,Georgia St,0.3684210526315789,2024
4045,Harvard,0.3684210526315789,2024
4046,Northeastern,0.3640350877192982,2024
4047,Troy,0.3640350877192982,2024
4048,Long Beach St,0.3640350877192982,2024
4049,Georgia So,0.3640350877192982,2024
4050,Tulsa,0.3640350877192982,2024
4051,G Washington,0.3640350877192982,2024
4052,Valparaiso,0.3596491228070175,2024
4053,NC Asheville,0.35526315789473684,2024
4054,Utah Tech,0.35526315789473684,2024
4055,Winthrop,0.35526315789473684,2024
4056,CS Fullerton,0.35526315789473684,2024
4057,Wright St,0.3508771929824561,2024
4058,W Carolina,0.3508771929824561,2024
4059,S Utah,0.3508771929824561,2024
4060,Weber St,0.3508771929824561,2024
4061,E Tennessee St,0.3464912280701754,2024
4062,Ohio,0.3464912280701754,2024
4063,UTSA,0.3464912280701754,2024
4064,Florida Intl,0.3464912280701754,2024
4065,UTEP,0.3464912280701754,2024
4066,UC Riverside,0.3464912280701754,2024
4067,New Mexico St,0.3421052631578947,2024
4068,Colgate,0.337719298245614,2024
4069,N Illinois,0.337719298245614,2024
4070,San Diego,0.337719298245614,2024
4071,Chattanooga,0.337719298245614,2024
4072,Stony Brook,0.337719298245614,2024
4073,W Kentucky,0.337719298245614,2024
4074,Delaware,0.3333333333333333,2024
4075,Southern Miss,0.3333333333333333,2024
4076,Portland,0.3333333333333333,2024
4077,Hawai'i,0.3333333333333333,2024
4078,CS Bakersfield,0.3333333333333333,2024
4079,Lipscomb,0.32894736842105265,2024
4080,Jacksonville St,0.32456140350877194,2024
4081,Iona,0.32456140350877194,2024
4082,Middle Tenn,0.32456140350877194,2024
4083,S Dakota St,0.3201754385964912,2024
4084,Radford,0.3201754385964912,2024
4085,Queens,0.3201754385964912,2024
4086,Cleveland St,0.3201754385964912,2024
4087,Montana,0.3157894736842105,2024
4088,Rider,0.3114035087719298,2024
4089,Austin Peay,0.3114035087719298,2024
4090,N Kentucky,0.3114035087719298,2024
4091,UCSB,0.3114035087719298,2024
4092,Stetson,0.3114035087719298,2024
4093,Youngstown St,0.3070175438596491,2024
4094,Cal Baptist,0.3026315789473684,2024
4095,UC Davis,0.3026315789473684,2024
4096,McNeese,0.3026315789473684,2024
4097,Maine,0.3026315789473684,2024
4098,Miami OH,0.3026315789473684,2024
4099,New Hampshire,0.3026315789473684,2024
4100,Canisius,0.2982456140350877,2024
4101,High Point,0.2982456140350877,2024
4102,FGCU,0.2982456140350877,2024
4103,Oral Roberts,0.2982456140350877,2024
4104,UT Rio Grande,0.2982456140350877,2024
4105,SC Upstate,0.293859649122807,2024
4106,S Alabama,0.2894736842105263,2024
4107,Cal Poly,0.2850877192982456,2024
4108,E Kentucky,0.2850877192982456,2024
4109,N Arizona,0.2850877192982456,2024
4110,UL Monroe,0.2850877192982456,2024
4111,Milwaukee,0.2807017543859649,2024
4112,N Dakota St,0.2807017543859649,2024
4113,Morehead St,0.2807017543859649,2024
4114,Saint Peter's,0.2807017543859649,2024
4115,N Alabama,0.2807017543859649,2024
4116,Bellarmine,0.2763157894736842,2024
4117,C Michigan,0.2763157894736842,2024
4118,Mercer,0.2763157894736842,2024
4119,W Michigan,0.2763157894736842,2024
4120,Dartmouth,0.27192982456140347,2024
4121,Albany,0.27192982456140347,2024
4122,Sacramento St,0.27192982456140347,2024
4123,UMass Lowell,0.2675438596491228,2024
4124,Detroit Mercy,0.2675438596491228,2024
4125,Buffalo,0.2675438596491228,2024
4126,Green Bay,0.2675438596491228,2024
4127,NC A&T,0.2675438596491228,2024
4128,Purdue FW,0.26315789473684204,2024
4129,N Colorado,0.26315789473684204,2024
4130,The Citadel,0.26315789473684204,2024
4131,CS Northridge,0.2543859649122807,2024
4132,Portland St,0.2543859649122807,2024
4133,Kennesaw St,0.2543859649122807,2024
4134,Fairfield,0.2543859649122807,2024
4135,UMBC,0.24999999999999997,2024
4136,Idaho St,0.24999999999999997,2024
4137,St Thomas,0.24999999999999997,2024
4138,Bucknell,0.24999999999999997,2024
4139,Siena,0.24999999999999997,2024
4140,Niagara,0.24561403508771928,2024
4141,Coastal Car,0.24561403508771928,2024
4142,Mt St Mary's,0.24561403508771928,2024
4143,N Florida,0.24122807017543857,2024
4144,Kansas City,0.24122807017543857,2024
4145,Columbia,0.24122807017543857,2024
4146,Binghamton,0.24122807017543857,2024
4147,Chicago St,0.23684210526315788,2024
4148,Longwood,0.23684210526315788,2024
4149,Alcorn St,0.23684210526315788,2024
4150,Jackson St,0.2324561403508772,2024
4151,NJIT,0.22807017543859648,2024
4152,Quinnipiac,0.22807017543859648,2024
4153,Montana St,0.22807017543859648,2024
4154,Bowling Green,0.22807017543859648,2024
4155,Charleston So,0.2236842105263158,2024
4156,Manhattan,0.21929824561403505,2024
4157,Marist,0.21929824561403505,2024
4158,William & Mary,0.21929824561403505,2024
4159,Ball St,0.21929824561403505,2024
4160,Lafayette,0.21929824561403505,2024
4161,Robert Morris,0.21929824561403505,2024
4162,Jacksonville,0.2149122807017544,2024
4163,Presbyterian,0.2105263157894737,2024
4164,North Dakota,0.2105263157894737,2024
4165,Idaho,0.20614035087719296,2024
4166,Texas So,0.20614035087719296,2024
4167,Elon,0.20614035087719296,2024
4168,Omaha,0.2017543859649123,2024
4169,Lehigh,0.19736842105263153,2024
4170,Southern,0.19736842105263153,2024
4171,Boston U,0.19736842105263153,2024
4172,Pacific,0.19736842105263153,2024
4173,Texas A&M-CC,0.19298245614035087,2024
4174,Campbell,0.1885964912280702,2024
4175,Denver,0.1885964912280702,2024
4176,Merrimack,0.18421052631578944,2024
4177,South Dakota,0.17982456140350878,2024
4178,Howard,0.17982456140350878,2024
4179,Coppin St,0.17982456140350878,2024
4180,Norfolk St,0.17982456140350878,2024
4181,Nicholls,0.17543859649122806,2024
4182,C Arkansas,0.17543859649122806,2024
4183,American,0.17543859649122806,2024
4184,Loyola MD,0.17543859649122806,2024
4185,Little Rock,0.17543859649122806,2024
4186,UT Martin,0.17105263157894735,2024
4187,E Michigan,0.16228070175438597,2024
4188,Lamar,0.16228070175438597,2024
4189,LIU,0.15350877192982454,2024
4190,Hampton,0.15350877192982454,2024
4191,SE Louisiana,0.15350877192982454,2024
4192,S Carolina St,0.15350877192982454,2024
4193,Grambling,0.14912280701754388,2024
4194,Alabama A&M,0.14473684210526316,2024
4195,NW State,0.14035087719298245,2024
4196,NC Central,0.14035087719298245,2024
4197,C Connecticut,0.13596491228070173,2024
4198,SIU Edward,0.13157894736842102,2024
4199,E Texas A&M,0.13157894736842102,2024
4200,S Indiana,0.12719298245614036,2024
4201,VMI,0.12719298245614036,2024
4202,W Illinois,0.12280701754385964,2024
4203,Prairie View,0.11842105263157893,2024
4204,Navy,0.11403508771929827,2024
4205,Delaware St,0.11403508771929827,2024
4206,Morgan St,0.11403508771929827,2024
4207,Tennessee St,0.1096491228070175,2024
4208,Holy Cross,0.1096491228070175,2024
4209,Tenn Tech,0.1096491228070175,2024
4210,Army,0.10087719298245618,2024
4211,E Illinois,0.09649122807017546,2024
4212,Incarnate Word,0.09649122807017546,2024
4213,Stonehill,0.09649122807017546,2024
4214,Alabama St,0.09210526315789469,2024
4215,Sacred Heart,0.08771929824561403,2024
4216,Wagner,0.08771929824561403,2024
4217,Florida A&M,0.08771929824561403,2024
4218,Miss Valley St,0.08333333333333331,2024
4219,Le Moyne,0.07894736842105265,2024
4220,F Dickinson,0.06140350877192979,2024
4221,St Francis PA,0.057017543859649134,2024
4222,Hou Christian,0.052631578947368474,2024
4223,Bethune,0.04385964912280699,2024
4224,New Orleans,0.02631578947368418,2024
4225,Maryland ES,0.021929824561403466,2024
4226,SE Missouri St,0.017543859649122806,2024
4227,IU Indy,0.013157894736842146,2024
4228,AR-Pine Bluff,0.00877192982456143,2024
4229,Lindenwood,0.0,2024
4230,Auburn,1.0,2025
4231,Alabama,0.9548387096774194,2025
4232,Houston,0.9387096774193548,2025
4233,Tennessee,0.9322580645161289,2025
4234,Kentucky,0.9290322580645161,2025
4235,Arizona,0.9225806451612903,2025
4236,Baylor,0.9161290322580644,2025
4237,Purdue,0.9129032258064516,2025
4238,Duke,0.9032258064516129,2025
4239,Illinois,0.8999999999999999,2025
4240,Kansas,0.8999999999999999,2025
4241,Florida,0.8935483870967742,2025
4242,Iowa St,0.8903225806451613,2025
4243,Texas A&M,0.8838709677419354,2025
4244,Ohio St,0.8838709677419354,2025
4245,Mississippi St,0.8741935483870967,2025
4246,Mississippi,0.8741935483870967,2025
4247,Wisconsin,0.8677419354838709,2025
4248,Michigan St,0.8677419354838709,2025
4249,Texas Tech,0.864516129032258,2025
4250,UCLA,0.8580645161290322,2025
4251,Missouri,0.8580645161290322,2025
4252,Oregon,0.8580645161290322,2025
4253,West Virginia,0.8548387096774193,2025
4254,Michigan,0.8483870967741935,2025
4255,Arkansas,0.8483870967741935,2025
4256,Georgia,0.8451612903225807,2025
4257,North Carolina,0.8419354838709677,2025
4258,Marquette,0.8387096774193548,2025
4259,Texas,0.8354838709677419,2025
4260,Maryland,0.8354838709677419,2025
4261,Arizona St,0.8354838709677419,2025
4262,Creighton,0.8290322580645161,2025
4263,BYU,0.8258064516129032,2025
4264,Indiana,0.8225806451612903,2025
4265,UConn,0.8225806451612903,2025
4266,Oklahoma,0.8193548387096774,2025
4267,Nebraska,0.8161290322580645,2025
4268,Cincinnati,0.8096774193548386,2025
4269,Vanderbilt,0.8064516129032258,2025
4270,Louisville,0.8032258064516129,2025
4271,TCU,0.8032258064516129,2025
4272,Rutgers,0.8032258064516129,2025
4273,Kansas St,0.7999999999999999,2025
4274,St John's,0.7967741935483871,2025
4275,Northwestern,0.7935483870967741,2025
4276,LSU,0.7838709677419354,2025
4277,Xavier,0.7806451612903225,2025
4278,Iowa,0.7806451612903225,2025
4279,UCF,0.7806451612903225,2025
4280,South Carolina,0.7774193548387096,2025
4281,Clemson,0.7774193548387096,2025
4282,USC,0.7741935483870968,2025
4283,Colorado,0.7709677419354839,2025
4284,Villanova,0.7677419354838709,2025
4285,Utah,0.764516129032258,2025
4286,Pittsburgh,0.764516129032258,2025
4287,Gonzaga,0.7612903225806451,2025
4288,Butler,0.7580645161290323,2025
4289,Penn St,0.7516129032258064,2025
4290,Oklahoma St,0.7354838709677419,2025
4291,Wake Forest,0.7354838709677419,2025
4292,Minnesota,0.732258064516129,2025
4293,Washington,0.732258064516129,2025
4294,Providence,0.732258064516129,2025
4295,San Diego St,0.7161290322580645,2025
4296,Memphis,0.7096774193548386,2025
4297,SMU,0.7064516129032258,2025
4298,Virginia,0.7032258064516128,2025
4299,New Mexico,0.6967741935483871,2025
4300,Notre Dame,0.6935483870967741,2025
4301,Georgetown,0.6903225806451613,2025
4302,Syracuse,0.6870967741935483,2025
4303,Saint Mary's,0.6838709677419355,2025
4304,NC State,0.6806451612903226,2025
4305,Boise St,0.6741935483870968,2025
4306,Florida St,0.6645161290322581,2025
4307,DePaul,0.6645161290322581,2025
4308,Georgia Tech,0.6612903225806451,2025
4309,Utah St,0.6580645161290323,2025
4310,Seton Hall,0.6548387096774193,2025
4311,Santa Clara,0.6516129032258065,2025
4312,Virginia Tech,0.6483870967741936,2025
4313,California,0.6451612903225806,2025
4314,Stanford,0.6419354838709677,2025
4315,Colorado St,0.6419354838709677,2025
4316,Miami,0.635483870967742,2025
4317,Dayton,0.632258064516129,2025
4318,Nevada,0.6290322580645161,2025
4319,UNLV,0.6129032258064516,2025
4320,VCU,0.596774193548387,2025
4321,San Francisco,0.596774193548387,2025
4322,Washington St,0.5838709677419355,2025
4323,Saint Joseph's,0.5774193548387097,2025
4324,Boston College,0.5774193548387097,2025
4325,George Mason,0.567741935483871,2025
4326,N Texas,0.564516129032258,2025
4327,Florida Atlantic,0.5580645161290323,2025
4328,Saint Louis,0.5516129032258065,2025
4329,Oregon St,0.5419354838709677,2025
4330,St Bonaventure,0.5387096774193548,2025
4331,Wyoming,0.5258064516129032,2025
4332,Murray St,0.5225806451612903,2025
4333,Wichita St,0.5193548387096774,2025
4334,Drake,0.5129032258064515,2025
4335,Fresno St,0.5129032258064515,2025
4336,Loyola Mymt,0.5096774193548387,2025
4337,Duquesne,0.5096774193548387,2025
4338,Middle Tenn,0.5096774193548387,2025
4339,UC Irvine,0.5064516129032258,2025
4340,Loyola Chi,0.5064516129032258,2025
4341,Bradley,0.5064516129032258,2025
4342,San Jose St,0.5064516129032258,2025
4343,Davidson,0.5064516129032258,2025
4344,Sam Houston,0.5032258064516129,2025
4345,Illinois Chicago,0.5032258064516129,2025
4346,UCSD,0.5032258064516129,2025
4347,Illinois St,0.5,2025
4348,N Iowa,0.4967741935483871,2025
4349,UMass,0.4967741935483871,2025
4350,W Kentucky,0.4967741935483871,2025
4351,Temple,0.4935483870967742,2025
4352,Yale,0.48709677419354835,2025
4353,Rhode Island,0.48709677419354835,2025
4354,Fordham,0.48387096774193544,2025
4355,Belmont,0.4774193548387097,2025
4356,La Salle,0.4774193548387097,2025
4357,UAB,0.47419354838709676,2025
4358,Arkansas St,0.47419354838709676,2025
4359,UC Riverside,0.47419354838709676,2025
4360,Liberty,0.47419354838709676,2025
4361,G Washington,0.47419354838709676,2025
4362,Jacksonville St,0.47096774193548385,2025
4363,S Florida,0.46774193548387094,2025
4364,S Illinois,0.46774193548387094,2025
4365,Richmond,0.46774193548387094,2025
4366,McNeese,0.46774193548387094,2025
4367,Seattle,0.46774193548387094,2025
4368,Air Force,0.46451612903225803,2025
4369,Evansville,0.4612903225806451,2025
4370,UTSA,0.4612903225806451,2025
4371,Cal Baptist,0.4580645161290322,2025
4372,Louisiana Tech,0.4580645161290322,2025
4373,Kennesaw St,0.4580645161290322,2025
4374,New Mexico St,0.4580645161290322,2025
4375,Wofford,0.4580645161290322,2025
4376,Cal Poly,0.45483870967741935,2025
4377,Indiana St,0.45483870967741935,2025
4378,Missouri St,0.45161290322580644,2025
4379,UTEP,0.45161290322580644,2025
4380,Oakland,0.45161290322580644,2025
4381,Utah Valley,0.4483870967741935,2025
4382,Towson,0.4483870967741935,2025
4383,Grand Canyon,0.4451612903225806,2025
4384,Troy,0.4451612903225806,2025
4385,E Carolina,0.4419354838709677,2025
4386,Charleston,0.4419354838709677,2025
4387,S Dakota St,0.4387096774193548,2025
4388,Charlotte,0.4387096774193548,2025
4389,Chattanooga,0.4387096774193548,2025
4390,Samford,0.4387096774193548,2025
4391,Princeton,0.43548387096774194,2025
4392,Rice,0.43548387096774194,2025
4393,J Madison,0.43548387096774194,2025
4394,Tulane,0.432258064516129,2025
4395,Pepperdine,0.4290322580645161,2025
4396,Monmouth,0.4290322580645161,2025
4397,Cornell,0.4258064516129032,2025
4398,Kent St,0.4258064516129032,2025
4399,Lipscomb,0.4258064516129032,2025
4400,Valparaiso,0.4258064516129032,2025
4401,Montana St,0.4225806451612903,2025
4402,Hofstra,0.4225806451612903,2025
4403,Radford,0.4193548387096774,2025
4404,CS Northridge,0.4193548387096774,2025
4405,NC Greensboro,0.4161290322580645,2025
4406,Milwaukee,0.4161290322580645,2025
4407,Gardner-Webb,0.4161290322580645,2025
4408,Akron,0.4129032258064516,2025
4409,Penn,0.4129032258064516,2025
4410,UT Arlington,0.4096774193548387,2025
4411,Texas St,0.4096774193548387,2025
4412,App State,0.4064516129032258,2025
4413,San Diego,0.4064516129032258,2025
4414,Portland,0.4064516129032258,2025
4415,Toledo,0.4064516129032258,2025
4416,E Tennessee St,0.4064516129032258,2025
4417,Ohio,0.4032258064516129,2025
4418,Northeastern,0.4032258064516129,2025
4419,Furman,0.4032258064516129,2025
4420,NC Wilmington,0.39999999999999997,2025
4421,Elon,0.39999999999999997,2025
4422,William & Mary,0.39999999999999997,2025
4423,UC Davis,0.39999999999999997,2025
4424,Montana,0.39677419354838706,2025
4425,S Alabama,0.39677419354838706,2025
4426,Pacific,0.39677419354838706,2025
4427,FGCU,0.3935483870967742,2025
4428,Harvard,0.3935483870967742,2025
4429,Jackson St,0.3935483870967742,2025
4430,CS Bakersfield,0.3935483870967742,2025
4431,Florida Intl,0.3935483870967742,2025
4432,St Thomas,0.39032258064516123,2025
4433,Bryant,0.39032258064516123,2025
4434,Winthrop,0.39032258064516123,2025
4435,N Dakota St,0.39032258064516123,2025
4436,Brown,0.39032258064516123,2025
4437,Drexel,0.39032258064516123,2025
4438,Tarleton St,0.39032258064516123,2025
4439,Merrimack,0.3870967741935484,2025
4440,High Point,0.3870967741935484,2025
4441,Omaha,0.3870967741935484,2025
4442,Charleston So,0.38387096774193546,2025
4443,Purdue FW,0.38387096774193546,2025
4444,Hawai'i,0.38387096774193546,2025
4445,Dartmouth,0.38387096774193546,2025
4446,E Texas A&M,0.38387096774193546,2025
4447,Utah Tech,0.38387096774193546,2025
4448,Mercer,0.38064516129032255,2025
4449,Louisiana,0.38064516129032255,2025
4450,E Washington,0.38064516129032255,2025
4451,Tulsa,0.38064516129032255,2025
4452,N Colorado,0.38064516129032255,2025
4453,Delaware,0.38064516129032255,2025
4454,Nicholls,0.38064516129032255,2025
4455,Wright St,0.37741935483870964,2025
4456,Marshall,0.37741935483870964,2025
4457,N Kentucky,0.37741935483870964,2025
4458,Jacksonville,0.37741935483870964,2025
4459,C Michigan,0.37419354838709673,2025
4460,UCSB,0.3709677419354839,2025
4461,Presbyterian,0.3709677419354839,2025
4462,Hampton,0.3709677419354839,2025
