,Team,Last 10 Rating,Strength of Schedule,Shooting %,Effective Field Goal %,Three Point %,Two Point %,Free Throw %,FT Attempted per FG Attempted,Turnovers Per Possession,True Shooting %,Offensive Rebounding %,Defensive Rebounding %,Total Rebounding %,Block %,Steal %,Assist/Turnover Ratio,Defensive Efficiency,Effective Possesion Ratio,Win %,Win % Close Games,Possessions Per Game,Year
71,G Washington,0.6104417670682731,0.6068702290076335,0.6761363636363633,0.6000000000000001,0.6976744186046508,0.5571428571428567,0.666666666666667,0.2821316614420064,0.37209302325581395,0.6070460704607044,0.7312775330396476,0.47263681592039797,0.5960264900662251,0.5488721804511278,0.7976190476190478,0.6033138401559452,-0.4046822742474916,0.6888888888888882,0.7367829021372329,1.0,0.32291666666666696,2007
72,Washington St,0.608433734939759,0.7824427480916032,0.6931818181818183,0.6594594594594594,0.7093023255813955,0.6095238095238094,0.624413145539906,0.30094043887147337,0.07751937984496138,0.6531165311653111,0.21585903083700464,0.6716417910447761,0.42384105960264895,0.5714285714285714,0.5000000000000001,0.9093567251461987,-0.2274247491638799,0.5777777777777775,0.8818897637795275,0.6,0.21614583333333348,2007
73,Tulsa,0.606425702811245,0.5610687022900763,0.3352272727272725,0.362162162162162,0.5465116279069766,0.2761904761904759,0.7089201877934275,0.6238244514106583,0.6899224806201552,0.4607046070460701,0.762114537444934,0.7412935323383079,0.8410596026490067,0.6390977443609022,0.25,0.304093567251462,-0.2441471571906355,0.5555555555555554,0.6501687289088864,0.5,0.35416666666666696,2007
74,Wake Forest,0.6004016064257027,0.7786259541984732,0.5909090909090908,0.5729729729729729,0.5581395348837208,0.5666666666666667,0.31455399061032896,0.6489028213166144,0.5348837209302326,0.5555555555555554,0.6123348017621147,0.6318407960199006,0.609271523178808,0.2932330827067669,0.33333333333333337,0.3489278752436647,-0.6722408026755851,0.5388888888888888,0.4803149606299213,0.667,0.44791666666666674,2007
75,Drake,0.6004016064257027,0.683206106870229,0.5511363636363638,0.49189189189189175,0.3255813953488371,0.6047619047619046,0.704225352112676,0.5893416927899686,0.3410852713178296,0.5663956639566394,0.7973568281938327,0.6517412935323379,0.7549668874172184,0.2556390977443609,0.5714285714285715,0.6179337231968811,-0.8026755852842813,0.8055555555555554,0.5399325084364455,0.5,0.3515625,2007
76,Seton Hall,0.6004016064257027,0.7022900763358779,0.39204545454545414,0.33513513513513526,0.3081395348837208,0.4095238095238096,0.868544600938967,0.29780564263322895,0.12403100775193798,0.41192411924119243,0.550660792951542,0.4328358208955221,0.4172185430463573,0.2781954887218045,0.8571428571428571,0.5350877192982455,-0.5551839464882944,0.8666666666666663,0.45781777277840274,0.375,0.44791666666666674,2007
77,Oakland,0.5983935742971888,0.5763358778625954,0.47159090909090917,0.4594594594594592,0.6453488372093024,0.37619047619047596,0.9624413145539905,0.5485893416927898,0.5503875968992249,0.5826558265582653,0.828193832599119,0.7810945273631842,0.8278145695364238,0.03759398496240601,0.3928571428571429,0.3752436647173489,-0.6153846153846154,0.6444444444444439,0.579302587176603,0.5,0.3046875000000002,2007
78,UCF,0.5943775100401606,0.5267175572519084,0.6931818181818183,0.7405405405405405,0.761627906976744,0.6523809523809521,0.802816901408451,0.6394984326018809,0.6356589147286824,0.7994579945799454,0.7048458149779738,0.5522388059701488,0.7218543046357615,0.3834586466165414,0.5238095238095238,0.44931773879142295,-0.448160535117057,0.44444444444444464,0.750281214848144,0.667,0.3255208333333335,2007
79,Santa Clara,0.5923694779116466,0.6297709923664123,0.6704545454545454,0.654054054054054,0.6337209302325577,0.6285714285714283,0.48826291079812245,0.2068965517241379,0.5891472868217056,0.6124661246612462,0.6696035242290749,0.7462686567164178,0.8079470198675494,0.3082706766917293,0.22619047619047616,0.50682261208577,-0.36789297658862896,0.48888888888888893,0.7221597300337459,0.5,0.3020833333333337,2007
80,Utah St,0.5903614457831325,0.6030534351145038,0.7102272727272725,0.6756756756756754,0.6918604651162787,0.6333333333333331,0.9859154929577465,0.373040752351097,0.5348837209302326,0.7371273712737123,0.629955947136564,0.7462686567164178,0.7350993377483439,0.22556390977443608,0.4642857142857143,0.49317738791423,-0.5217391304347827,0.4722222222222223,0.7221597300337459,0.667,0.29947916666666674,2007
81,Southern Miss,0.5903614457831325,0.5419847328244275,0.4204545454545454,0.33513513513513526,0.5465116279069766,0.30952380952380953,0.4460093896713615,0.7931034482758619,0.5116279069767442,0.40379403794037927,0.762114537444934,0.8208955223880596,0.867549668874172,0.3082706766917293,0.38095238095238104,0.20272904483430793,-0.33444816053511683,0.6944444444444438,0.6141732283464567,0.556,0.34635416666666674,2007
82,Oral Roberts,0.5883534136546185,0.5916030534351145,0.6590909090909092,0.6486486486486487,0.6337209302325577,0.6190476190476188,0.666666666666667,0.7680250783699059,0.5891472868217056,0.7073170731707314,0.6519823788546256,0.6915422885572133,0.7350993377483439,0.43609022556390975,0.33333333333333337,0.38986354775828463,-0.39799331103678925,0.42777777777777803,0.6951631046119235,0.375,0.3515625,2007
83,Illinois St,0.5863453815261044,0.7251908396946565,0.5852272727272729,0.6486486486486487,0.622093023255814,0.6095238095238094,0.4178403755868545,0.29780564263322895,0.627906976744186,0.6070460704607044,0.5110132158590309,0.6965174129353233,0.5960264900662251,0.3533834586466165,0.45238095238095244,0.45906432748538,-0.43143812709030094,0.3777777777777773,0.501687289088864,0.286,0.3020833333333337,2007
84,Marist,0.5843373493975903,0.42366412213740456,0.625,0.7189189189189187,0.5872093023255813,0.7428571428571427,0.535211267605634,0.34169278996865193,0.2790697674418605,0.6964769647696474,0.5198237885462557,0.8606965174129351,0.7284768211920531,0.18796992481203006,0.1785714285714285,0.6861598440545809,-0.4782608695652173,0.6611111111111105,0.8211473565804275,0.833,0.37239583333333326,2007
85,Loyola Chi,0.5843373493975903,0.5687022900763359,0.5738636363636362,0.5135135135135132,0.43604651162790686,0.5619047619047619,0.802816901408451,0.567398119122257,0.4418604651162792,0.5962059620596203,0.8149779735682822,0.49751243781094523,0.7284768211920531,0.3383458646616541,0.16666666666666663,0.3859649122807018,-0.5384615384615383,0.7222222222222214,0.6816647919010125,0.5,0.26041666666666674,2007
86,Penn,0.5843373493975903,0.5305343511450382,0.7613636363636362,0.7351351351351352,0.6627906976744182,0.7238095238095237,0.47887323943661997,0.4357366771159874,0.3798449612403103,0.7073170731707314,0.5594713656387665,0.5273631840796016,0.5364238410596025,0.2857142857142857,0.6785714285714287,0.7504873294346979,-0.48494983277591963,0.5499999999999998,0.7367829021372329,0.8,0.37760416666666674,2007
87,Miami,0.5823293172690762,0.7595419847328244,0.47159090909090917,0.4378378378378378,0.5116279069767444,0.4285714285714286,0.647887323943662,0.18808777429467083,0.2558139534883721,0.449864498644986,0.8105726872246698,0.6218905472636815,0.701986754966887,0.2631578947368421,0.38095238095238104,0.5350877192982455,-0.7725752508361206,0.9388888888888882,0.3847019122609674,0.333,0.3203125,2007
88,Evansville,0.5823293172690762,0.7251908396946565,0.6079545454545454,0.6702702702702701,0.8081395348837208,0.514285714285714,0.7981220657276995,0.6269592476489028,0.38759689922480645,0.7371273712737123,0.325991189427313,0.6517412935323379,0.5231788079470197,0.23308270676691728,0.15476190476190477,0.5575048732943468,-0.6454849498327757,0.41666666666666696,0.4836895388076491,0.333,0.2500000000000002,2007
89,BYU,0.5803212851405622,0.7251908396946565,0.7727272727272725,0.778378378378378,0.8313953488372092,0.6809523809523805,0.47887323943661997,0.3134796238244515,0.33333333333333326,0.7317073170731705,0.6651982378854625,0.7960199004975124,0.8543046357615895,0.3383458646616541,0.26190476190476186,0.664717348927875,-0.48494983277591963,0.655555555555555,0.8020247469066367,0.75,0.390625,2007
90,Mississippi,0.5763052208835341,0.7938931297709924,0.5340909090909087,0.5135135135135132,0.5348837209302324,0.504761904761905,0.624413145539906,0.037617554858934255,0.13178294573643434,0.48509485094850957,0.6696035242290749,0.5970149253731343,0.5496688741721854,0.3383458646616541,0.4404761904761906,0.7631578947368418,-0.49163879598662197,0.9222222222222216,0.656917885264342,0.6,0.3671875000000002,2007
91,Louisville,0.5742971887550201,0.8129770992366412,0.47159090909090917,0.4972972972972971,0.4534883720930234,0.523809523809524,0.563380281690141,0.39811912225705326,0.34883720930232576,0.5121951219512195,0.7665198237885463,0.5074626865671643,0.6225165562913908,0.4586466165413534,0.5476190476190476,0.6276803118908381,-0.2876254180602009,0.8555555555555552,0.7615298087739033,0.5,0.30729166666666674,2007
92,Stanford,0.5742971887550201,0.8282442748091603,0.5738636363636362,0.5081081081081078,0.5174418604651161,0.5190476190476188,0.60093896713615,0.3605015673981191,0.5038759689922483,0.5284552845528454,0.7400881057268723,0.8208955223880596,0.8609271523178808,0.6842105263157894,0.08333333333333337,0.537037037037037,-0.4147157190635453,0.6388888888888884,0.6670416197975254,0.625,0.3411458333333337,2007
93,Saint Mary's,0.5742971887550201,0.6030534351145038,0.43181818181818166,0.3513513513513513,0.30232558139534893,0.43333333333333335,0.596244131455399,0.6865203761755485,0.41085271317829464,0.4390243902439024,0.7312775330396476,0.7363184079601988,0.7350993377483439,0.6240601503759399,0.29761904761904756,0.32066276803118915,-0.43478260869565233,0.738888888888888,0.500562429696288,0.167,0.36979166666666674,2007
94,Saint Louis,0.572289156626506,0.6450381679389312,0.5965909090909092,0.5945945945945943,0.7267441860465114,0.504761904761905,0.746478873239437,0.37617554858934166,0.39534883720930236,0.6287262872628725,0.3303964757709251,0.8009950248756215,0.629139072847682,0.46616541353383456,0.15476190476190477,0.5341130604288498,-0.508361204013378,0.4222222222222225,0.641169853768279,0.667,0.2656250000000002,2007
95,Houston,0.570281124497992,0.6908396946564885,0.25,0.36756756756756737,0.38953488372093026,0.357142857142857,0.7558685446009394,0.1410658307210031,0.09302325581395365,0.3902439024390243,0.5022026431718064,0.5174129353233825,0.3509933774834435,0.3007518796992481,0.6428571428571429,0.5136452241715399,-0.4782608695652173,0.9111111111111105,0.5399325084364455,0.444,0.44791666666666674,2007
96,George Mason,0.570281124497992,0.5992366412213741,0.6079545454545454,0.5675675675675675,0.43023255813953476,0.642857142857143,0.38028169014084545,0.11285266457680265,0.38759689922480645,0.5149051490514904,0.5330396475770925,0.7263681592039797,0.701986754966887,0.23308270676691728,0.41666666666666663,0.6081871345029239,-0.35785953177257523,0.5888888888888886,0.5399325084364455,0.429,0.17187500000000022,2007
97,UAB,0.5682730923694779,0.6908396946564885,0.4375,0.4594594594594592,0.4767441860465116,0.45238095238095233,0.23943661971830998,0.5736677115987461,0.43410852713178305,0.4390243902439024,0.524229074889868,0.6069651741293534,0.5496688741721854,0.3458646616541353,0.38095238095238104,0.3118908382066277,-0.3946488294314383,0.5999999999999996,0.5399325084364455,0.5,0.3281250000000002,2007
98,New Mexico,0.5662650602409638,0.6259541984732824,0.6193181818181817,0.7189189189189187,0.7093023255813955,0.6333333333333331,0.48356807511737054,0.29780564263322895,0.20155038759689936,0.680216802168021,0.4493392070484582,0.6567164179104479,0.5231788079470197,0.18796992481203006,0.23809523809523803,0.7339181286549707,-0.7224080267558532,0.6777777777777771,0.501687289088864,0.5,0.390625,2007
99,SMU,0.5662650602409638,0.5,0.40340909090909083,0.464864864864865,0.5348837209302324,0.4047619047619049,0.6901408450704225,0.4702194357366771,0.806201550387597,0.5203252032520322,0.7004405286343615,0.6815920398009951,0.7483443708609272,0.40601503759398494,0.36904761904761896,0.2797270955165692,-0.4581939799331103,0.3722222222222218,0.45781777277840274,0.5,0.23958333333333348,2007
100,Miami OH,0.5662650602409638,0.6526717557251909,0.6022727272727271,0.5513513513513515,0.38372093023255816,0.6380952380952378,0.6338028169014085,0.2633228840125392,0.5271317829457365,0.5528455284552845,0.3215859030837006,0.6467661691542288,0.5496688741721854,0.4887218045112781,0.38095238095238104,0.49415204678362573,-0.3177257525083612,0.32222222222222197,0.5838020247469068,0.5,0.16927083333333348,2007
101,San Diego St,0.5642570281124497,0.6908396946564885,0.6988636363636367,0.6108108108108103,0.4767441860465116,0.6666666666666667,0.7183098591549295,0.2163009404388715,0.45736434108527146,0.6151761517615175,0.45374449339207057,0.6268656716417906,0.5761589403973506,0.37593984962406013,0.5714285714285715,0.4805068226120857,-0.37792642140468224,0.4222222222222225,0.7086614173228347,0.778,0.4375,2007
102,Kansas St,0.5642570281124497,0.7633587786259541,0.4375,0.4108108108108106,0.39534883720930236,0.45238095238095233,0.6760563380281694,0.586206896551724,0.36434108527131803,0.48780487804878003,0.7797356828193832,0.5820895522388061,0.6953642384105962,0.3984962406015038,0.23809523809523803,0.6286549707602338,-0.35785953177257523,0.7555555555555555,0.7086614173228347,0.6,0.36979166666666674,2007
103,Dayton,0.5622489959839357,0.5954198473282444,0.5511363636363638,0.535135135135135,0.6627906976744182,0.46666666666666656,0.6103286384976525,0.373040752351097,0.5348837209302326,0.5528455284552845,0.6651982378854625,0.6218905472636815,0.6622516556291393,0.3157894736842105,0.13095238095238093,0.3684210526315789,-0.5217391304347827,0.572222222222222,0.641169853768279,0.571,0.2890625000000002,2007
104,New Mexico St,0.5622489959839357,0.5763358778625954,0.7272727272727275,0.6594594594594594,0.6627906976744182,0.6380952380952378,0.408450704225352,1.0,0.6356589147286824,0.680216802168021,0.8414096916299559,0.6368159203980097,0.814569536423841,0.2631578947368421,0.40476190476190477,0.31286549707602346,-0.47491638795986635,0.5444444444444443,0.7919010123734533,0.636,0.48697916666666674,2007
105,Sam Houston,0.5582329317269077,0.4961832061068702,0.49431818181818166,0.5783783783783782,0.5930232558139534,0.523809523809524,0.47417840375586895,0.5203761755485892,0.47286821705426374,0.5826558265582653,0.5991189427312774,0.6716417910447761,0.5960264900662251,0.3157894736842105,0.4642857142857143,0.6881091617933721,-0.40133779264214064,0.6055555555555552,0.7232845894263218,0.75,0.45572916666666674,2007
106,Iowa,0.5582329317269077,0.7900763358778626,0.5170454545454546,0.5081081081081078,0.6104651162790697,0.4571428571428571,0.8967136150234745,0.3448275862068966,0.38759689922480645,0.577235772357723,0.5814977973568282,0.5074626865671643,0.49006622516556275,0.2932330827067669,0.4404761904761906,0.6130604288499024,-0.4782608695652173,0.5999999999999996,0.579302587176603,0.167,0.3020833333333337,2007
107,Old Dominion,0.5582329317269077,0.6450381679389312,0.5056818181818179,0.5405405405405403,0.5813953488372092,0.49523809523809503,0.7089201877934275,0.4231974921630093,0.2713178294573646,0.5799457994579944,0.6740088105726872,0.7910447761194024,0.76158940397351,0.37593984962406013,0.5952380952380952,0.7387914230019492,-0.2809364548494986,0.7833333333333332,0.8211473565804275,0.6,0.3020833333333337,2007
108,Cincinnati,0.5562248995983936,0.7022900763358779,0.3125,0.2810810810810809,0.2848837209302326,0.35238095238095224,0.4694835680751175,0.17868338557993724,0.30232558139534893,0.28455284552845495,0.6960352422907491,0.6417910447761188,0.6225165562913908,0.16541353383458646,0.5833333333333334,0.5019493177387915,-0.57190635451505,0.8555555555555552,0.3847019122609674,0.167,0.29427083333333326,2007
109,Baylor,0.5542168674698795,0.6793893129770993,0.5568181818181821,0.5945945945945943,0.5058139534883723,0.6285714285714283,0.577464788732394,0.3166144200626959,0.45736434108527146,0.590785907859078,0.7533039647577092,0.6218905472636815,0.701986754966887,0.40601503759398494,0.23809523809523803,0.44054580896686163,-0.6555183946488294,0.7111111111111104,0.45781777277840274,0.444,0.3802083333333337,2007
110,NC State,0.5542168674698795,0.7557251908396947,0.8068181818181817,0.778378378378378,0.5348837209302324,0.8523809523809522,0.7417840375586855,0.47335423197492155,0.5271317829457365,0.7967479674796745,0.3303964757709251,0.5074626865671643,0.48344370860927155,0.3233082706766917,0.2142857142857143,0.5116959064327484,-0.652173913043478,0.2666666666666666,0.5613048368953881,0.75,0.3567708333333335,2007
111,N Dakota St,0.5542168674698795,0.4732824427480916,0.8352272727272729,0.7405405405405405,0.8255813953488371,0.6809523809523805,0.6619718309859159,0.41692789968652044,0.5736434108527133,0.7425474254742546,0.8986784140969165,0.6517412935323379,0.9403973509933774,0.4887218045112781,0.511904761904762,0.4317738791423002,-0.43478260869565233,0.572222222222222,0.6737907761529809,0.286,0.33854166666666674,2007
